id,gender,age,height,body_volume,ethnicity,hair_color,hairstyle,beard,moustache,glasses,head_accessories,upper_body_clothing,lower_body_clothing,footwear,accessories
950,0,3,2,1,4,0,1,2,2,3,0,2,2,1,7
954,1,3,2,1,4,0,1,1,1,0,4,12,2,1,0
960,0,3,2,1,0,0,1,1,1,3,4,0,0,0,0
962,2,7,2,1,4,2,2,1,1,0,0,6,9,4,7
966,0,3,2,1,4,1,3,1,2,2,4,0,2,0,0
972,1,4,2,2,4,1,2,1,1,0,4,3,2,0,2
974,0,3,3,1,4,1,2,1,1,0,4,0,2,1,0
980,0,3,2,1,4,1,3,0,2,2,0,0,2,0,0
983,1,3,2,1,4,1,3,1,1,2,4,0,2,1,7
1008,1,2,2,1,2,1,3,1,1,2,4,0,2,0,1
1011,2,3,3,1,4,1,3,1,1,2,4,0,3,0,1
1012,2,4,3,1,4,1,3,1,1,2,4,1,0,0,7
1014,1,3,2,1,4,1,3,1,1,2,4,0,2,6,7
1015,1,2,2,0,4,1,3,1,1,2,0,0,3,0,0
1016,1,3,2,1,4,6,5,1,1,2,4,6,6,0,2
1018,2,3,2,1,4,1,2,1,1,2,0,0,3,0,7
1019,1,3,2,1,4,1,3,1,1,2,4,0,2,0,0
1022,0,3,2,1,4,0,1,1,1,0,4,0,0,1,1
1023,1,3,2,1,4,0,1,1,1,2,4,0,2,0,7
1024,1,3,2,0,4,0,3,1,1,2,4,0,3,0,7
1025,1,3,2,1,4,1,3,1,1,2,4,0,2,0,7
1026,1,2,2,1,1,0,4,2,1,2,4,12,2,6,7
1029,1,3,2,1,4,1,3,1,1,2,4,0,3,4,0
1031,0,3,2,1,0,0,1,1,1,2,4,0,3,0,7
1033,0,3,2,0,4,0,1,1,1,2,0,0,3,0,7
1034,2,2,2,1,4,1,3,1,1,2,4,0,2,0,1
1035,2,3,3,1,4,0,2,1,1,2,0,0,3,0,0
1038,1,3,2,1,4,0,3,1,1,2,4,0,2,6,7
1041,0,3,2,1,4,1,2,1,1,2,0,0,9,6,1
1044,2,8,2,1,4,6,5,2,2,3,4,1,1,0,1
1045,1,3,2,1,4,1,3,1,1,2,4,0,2,0,0
1050,1,3,2,1,4,1,3,1,1,2,4,0,2,4,0
1055,2,3,3,1,4,0,1,1,1,2,4,0,0,0,1
1058,2,3,3,1,4,0,2,0,2,0,4,0,2,0,1
1059,1,3,2,1,4,1,3,1,1,2,4,7,3,0,1
1060,2,3,2,1,4,6,5,2,2,3,3,10,2,0,1
1066,1,3,3,1,4,0,1,0,1,0,4,8,0,1,0
1068,0,3,2,1,4,1,3,1,1,2,4,0,3,0,0
1070,1,2,4,1,0,1,3,1,1,2,4,6,9,6,8
1071,2,8,2,1,4,6,5,2,2,2,0,3,2,3,1
1074,1,3,2,1,4,1,3,1,1,2,4,0,2,0,0
1077,0,3,2,1,4,0,1,0,0,2,4,0,9,6,1
1078,0,3,2,1,4,1,1,1,1,0,4,0,3,0,0
1079,1,3,2,0,0,0,1,1,1,2,4,8,3,0,0
1080,1,3,2,0,4,6,5,1,1,2,4,12,2,1,0
1081,0,3,2,1,4,6,3,1,1,2,4,1,2,0,7
1084,2,3,2,2,4,4,3,1,1,2,4,10,2,0,0
1086,1,3,2,1,4,0,1,1,1,0,4,8,0,0,7
1088,1,3,2,1,4,0,2,1,1,3,4,0,0,0,1
1090,1,3,2,1,4,0,3,1,1,0,4,11,0,0,1
1093,2,3,2,1,4,6,3,1,1,0,0,0,3,0,0
1095,0,3,2,2,4,1,2,1,1,2,4,0,2,6,0
1096,1,3,3,1,4,0,1,1,1,1,0,0,3,0,0
1100,1,3,3,0,4,1,2,1,1,0,4,0,3,0,1
1101,1,3,2,1,4,0,3,1,1,2,4,0,0,0,1
1102,0,3,2,1,4,0,1,1,1,2,4,2,3,0,1
1107,0,3,2,1,4,0,1,0,0,2,4,0,2,0,7
1108,0,3,2,1,4,0,1,1,1,0,4,8,2,1,0
1109,1,3,3,1,4,6,3,1,1,2,0,0,3,0,1
1112,0,2,4,1,1,0,1,1,2,2,4,0,2,6,7
1113,0,7,3,0,0,4,2,1,1,0,0,8,2,0,7
1115,0,4,3,1,0,4,1,1,1,2,4,8,2,0,7
1120,2,3,2,1,4,0,1,1,1,0,4,0,3,0,0
1122,1,3,2,1,4,1,2,1,1,0,4,1,2,0,1
1123,2,3,2,1,4,1,3,1,1,2,4,0,2,0,7
1124,2,3,2,1,4,0,1,1,1,0,5,8,0,0,1
1129,1,3,2,1,4,0,3,1,1,2,4,0,0,0,7
1131,1,3,2,1,4,0,2,0,0,2,4,0,0,0,1
1132,2,3,2,1,4,0,2,1,1,2,3,0,3,0,1
1134,2,3,2,0,4,1,2,1,1,2,4,0,3,4,1
1135,0,3,2,1,4,0,1,1,1,2,0,0,3,0,0
1136,2,3,3,1,4,1,3,1,1,2,4,0,2,0,7
1138,2,3,2,1,4,6,3,0,0,2,4,0,3,0,1
1142,0,3,2,1,4,0,0,2,2,0,4,8,2,0,1
1143,2,3,2,1,4,6,5,2,2,2,4,0,0,0,0
1147,1,2,2,0,0,1,2,1,1,2,4,0,3,4,1
1149,2,3,3,1,4,1,2,1,1,2,4,0,3,0,0
1151,0,3,2,1,4,0,1,2,2,2,0,8,2,1,7
1154,2,3,2,1,4,0,1,2,2,2,4,0,2,6,0
1156,2,2,2,1,4,0,2,1,1,2,4,0,9,6,1
1157,2,3,2,1,4,0,1,1,1,2,4,0,0,0,7
1161,0,3,2,1,4,1,2,1,1,0,1,8,2,1,0
1162,1,3,2,1,4,1,3,1,1,2,4,10,0,0,1
1163,0,3,2,1,4,1,2,0,0,1,4,2,9,6,4
1165,1,3,2,1,4,1,2,1,1,2,4,3,2,0,1
1168,2,3,2,1,0,1,2,1,1,2,4,0,0,4,1
1170,1,2,2,1,0,1,3,1,1,2,4,0,3,0,1
1171,2,3,2,1,4,6,5,2,2,2,4,0,2,0,7
1173,2,3,2,1,4,1,3,1,1,2,4,0,0,0,1
1174,1,3,2,1,4,0,3,1,1,2,4,6,2,0,1
1175,2,3,2,0,4,6,3,1,1,3,0,0,2,0,1
1177,0,3,2,1,4,0,2,0,0,2,4,0,2,0,7
1178,1,4,2,1,4,1,3,1,1,1,4,6,3,0,0
1179,2,3,3,1,4,0,1,1,1,0,4,8,2,1,7
1188,2,3,2,1,4,1,3,1,1,2,4,1,2,6,7
1190,2,2,2,1,4,0,1,1,1,2,4,0,2,0,7
1191,2,3,2,1,4,6,2,1,1,2,4,0,0,0,7
1195,0,3,2,1,4,1,1,1,1,2,4,12,2,0,1
1200,1,2,2,1,4,0,1,1,1,0,4,0,3,0,7
1202,1,3,3,0,0,1,2,1,1,2,4,0,2,0,1
1204,0,3,2,1,4,1,2,2,2,2,4,0,3,0,7
1207,0,3,2,1,4,1,2,2,2,2,4,0,3,0,7
1216,0,3,2,1,4,1,2,2,2,2,4,0,3,0,7
1217,0,3,2,1,4,1,2,2,2,2,4,0,3,0,7
1222,0,3,2,1,4,1,3,0,0,2,0,0,0,0,1
1224,0,3,2,1,0,1,2,0,0,2,4,0,3,0,6
1225,1,4,2,1,0,1,3,1,1,1,4,6,6,1,0
1229,0,6,2,1,4,4,3,0,1,1,3,8,2,1,1
1230,1,3,2,1,0,1,3,1,1,1,4,0,0,0,2
1233,1,3,2,1,4,1,3,1,1,3,4,6,9,3,8
1236,1,3,2,1,0,1,3,1,1,3,4,11,4,3,7
1238,0,3,2,0,4,1,1,1,1,2,4,8,2,3,7
1242,0,3,3,1,4,0,1,0,0,0,4,0,0,1,1
1244,1,3,2,1,4,1,3,1,1,2,4,0,3,4,1
1247,0,4,3,1,4,5,5,1,1,0,0,10,3,4,7
1248,1,3,2,1,4,1,2,1,1,2,4,0,2,4,1
1250,1,3,2,1,4,1,3,1,1,2,4,2,2,0,2
1254,1,3,2,1,4,1,3,1,1,2,4,0,4,0,1
1255,1,3,3,0,4,1,3,1,1,0,4,3,6,3,0
1256,1,3,2,1,4,0,2,1,1,0,4,3,0,0,1
1261,1,7,2,1,4,2,1,1,1,1,4,8,2,4,7
1263,2,3,2,1,4,0,2,1,1,0,0,9,2,0,1
1264,0,3,2,1,4,6,0,2,2,2,4,0,0,0,7
1267,1,3,2,1,4,0,3,1,1,0,4,8,2,0,2
1269,0,3,3,1,0,1,1,1,1,1,4,8,2,3,7
1280,0,3,2,1,4,1,2,1,1,2,4,7,3,0,7
1282,1,3,2,1,4,1,3,1,1,2,4,2,2,0,7
1283,1,3,2,1,0,1,3,1,1,2,4,2,2,0,7
1286,1,3,2,1,4,1,3,1,1,2,4,0,2,0,2
1292,0,3,2,1,4,0,1,2,2,2,4,0,2,0,1
1294,2,3,3,1,4,0,2,1,1,2,4,0,2,0,1
1295,1,3,3,1,4,1,3,1,1,2,4,0,0,0,0
1297,1,3,2,1,4,1,3,1,1,2,0,0,0,0,0
1298,1,3,2,1,0,1,3,1,1,2,0,0,2,0,2
1304,1,3,2,1,4,0,3,1,1,2,4,0,1,0,1
1306,2,1,2,1,0,1,2,1,1,2,4,0,3,0,0
1310,0,3,2,1,4,0,1,0,0,2,4,0,2,0,7
1315,1,3,2,1,4,0,1,1,1,2,4,0,0,0,6
1316,1,3,3,0,4,1,3,1,1,2,4,6,3,0,7
1317,0,2,2,0,4,0,1,1,1,2,4,0,3,0,7
1319,0,3,2,1,4,0,1,0,0,2,0,0,2,0,1
1321,2,3,2,1,4,1,1,1,1,0,0,0,2,0,0
1322,0,3,2,0,4,0,2,0,1,0,4,8,0,0,1
1323,0,3,2,1,4,1,2,1,1,2,4,0,3,0,1
1325,2,3,3,1,4,1,2,1,1,2,4,0,3,0,1
1327,0,3,2,1,4,1,1,1,1,2,4,2,2,0,1
1335,0,3,2,1,0,1,1,1,1,2,4,8,2,6,1
1338,0,3,2,1,4,0,1,1,1,2,4,0,2,0,1
1342,0,3,2,1,4,0,1,0,0,0,4,8,0,0,1
1345,1,3,2,1,4,1,3,1,1,2,4,0,2,0,1
1346,0,3,2,1,4,1,2,2,2,2,4,0,2,0,1
1347,1,3,2,1,4,1,3,1,1,2,4,0,2,0,1
1349,0,3,2,1,4,0,1,1,1,0,4,2,2,0,0
1350,2,3,2,1,4,0,3,2,2,3,4,0,0,0,1
1352,2,3,2,1,4,5,5,1,1,0,0,0,0,3,1
1354,1,5,2,1,4,1,2,1,1,0,4,0,2,0,0
1357,1,3,2,1,4,0,3,1,1,2,0,10,3,0,7
1358,0,3,3,1,4,0,1,0,1,2,0,7,2,0,1
1360,0,3,2,1,4,0,3,0,0,2,4,0,2,3,7
1363,0,4,2,1,4,0,1,1,1,2,0,8,3,3,7
1364,1,3,2,1,4,6,5,1,1,2,4,10,2,0,1
1365,1,3,2,1,4,0,3,1,1,0,4,0,2,1,1
1368,1,3,2,1,4,0,3,1,1,2,4,8,2,4,0
1369,0,4,3,1,4,1,2,0,0,3,4,0,2,6,7
1370,0,4,2,1,0,1,2,0,0,0,4,0,3,0,0
1373,0,3,2,1,4,0,2,1,1,0,4,0,0,0,1
1374,0,5,2,1,4,4,1,0,0,1,0,8,2,3,1
1375,0,2,2,0,4,1,1,1,1,3,0,0,2,0,0
1376,2,2,2,1,4,0,1,1,1,0,4,0,0,0,7
1377,0,5,3,1,4,0,0,1,2,3,4,8,2,1,4
1378,2,6,3,1,4,0,1,0,1,2,0,7,2,0,7
1379,0,3,2,1,4,0,1,1,1,0,4,0,2,0,7
1384,2,8,2,1,4,6,5,2,2,3,4,0,0,0,7
1386,0,3,2,1,4,0,2,1,1,1,4,8,2,0,1
1387,0,3,2,1,4,0,1,2,2,2,0,2,2,3,7
1393,2,3,3,1,4,1,3,1,1,2,4,0,2,0,1
1395,0,4,2,1,4,0,0,0,0,2,4,8,2,1,7
1396,1,3,2,1,4,6,5,1,1,2,0,2,2,0,2
1399,0,3,2,1,4,1,2,1,1,3,4,0,2,0,0
1408,1,2,2,0,4,1,3,1,1,2,4,0,4,0,7
1410,0,3,2,1,4,0,2,1,1,2,0,0,2,0,1
1418,0,3,2,1,4,0,1,2,2,2,0,0,2,0,7
1421,0,3,2,1,0,1,2,1,1,2,4,0,3,0,8
1425,2,3,3,1,4,0,3,0,0,2,0,2,2,3,7
1426,1,2,2,0,4,6,5,1,1,3,4,12,4,0,1
1437,1,3,2,1,4,0,3,1,1,2,4,0,2,0,0
1440,0,3,3,1,4,6,5,2,2,2,0,3,2,3,7
1442,0,4,2,1,4,0,1,1,1,2,4,0,2,0,7
1449,1,3,2,1,4,6,3,1,1,2,4,6,6,0,0
1453,0,3,2,1,4,0,2,1,1,2,0,12,0,0,0
1464,0,3,2,1,4,0,1,0,0,2,4,0,3,0,7
1465,1,3,2,1,4,1,3,1,1,0,4,0,2,6,8
1470,1,3,2,1,4,0,3,1,1,2,4,0,2,0,0
1472,1,3,2,1,4,1,2,1,1,2,4,2,2,0,1
1474,0,3,2,2,4,0,2,0,1,2,4,0,2,0,1
1476,0,3,2,1,4,0,2,1,1,2,4,0,2,0,7
1477,1,3,2,1,4,1,3,1,1,0,0,3,2,0,0
1481,1,3,2,0,4,0,1,1,1,2,4,0,0,4,2
1483,1,3,3,1,0,1,3,1,1,2,4,1,9,9,8
1485,1,3,2,1,4,1,2,1,1,2,4,0,0,0,1
1486,0,3,2,1,4,1,2,1,1,2,4,8,2,1,1
1487,0,4,3,0,0,0,0,0,0,0,0,8,2,1,1
1488,1,2,2,0,4,1,2,1,1,2,4,0,0,0,1
1490,2,2,3,0,4,1,2,1,1,1,4,0,2,0,1
1493,1,3,2,1,4,5,5,1,1,2,4,2,2,0,2
1494,1,3,3,1,4,1,3,1,1,2,4,0,2,0,0
1495,2,3,3,1,4,1,2,1,1,2,4,0,2,0,0
1497,1,3,2,1,4,0,2,1,1,2,0,0,1,0,7
1498,1,3,2,1,4,1,3,1,1,2,4,2,2,0,1
1499,2,3,2,1,4,0,2,1,1,2,4,0,2,0,7
1501,0,4,3,1,4,4,1,0,0,2,4,8,2,6,2
1504,0,4,2,1,4,6,2,1,1,2,4,8,2,0,1
1505,1,3,2,1,4,1,3,1,1,2,4,2,4,0,7
1507,2,3,2,1,4,1,3,1,1,2,0,0,3,0,0
1508,0,3,2,1,4,0,0,1,1,1,4,8,2,1,1
1513,0,7,2,1,4,4,2,0,0,0,0,8,2,1,1
1517,0,3,2,1,4,1,2,0,1,2,4,8,2,0,7
1518,0,3,2,0,4,1,2,1,1,2,4,8,2,0,7
1520,0,3,2,1,4,0,1,1,1,2,4,0,2,6,1
1522,1,3,2,1,4,1,3,1,1,2,4,8,0,3,7
1525,0,3,2,0,4,0,1,1,1,0,4,0,3,4,7
1527,0,3,2,1,4,0,1,0,0,2,4,0,3,4,2
1528,0,3,2,1,4,6,5,2,2,2,4,8,2,0,7
1529,0,7,2,1,4,4,3,2,2,3,4,8,2,0,0
1531,0,3,2,1,4,1,2,1,1,2,4,0,2,0,7
1532,0,4,2,1,4,0,1,0,0,3,4,0,3,0,1
1533,0,8,2,1,4,6,5,2,2,3,4,12,2,0,2
1534,1,7,2,1,0,4,1,1,1,0,4,2,9,6,7
1535,2,3,3,1,4,1,3,1,1,2,4,0,2,0,0
1538,0,3,3,1,4,0,1,2,2,0,4,2,2,0,7
1541,0,3,2,1,4,1,1,1,1,2,4,0,3,0,0
1542,1,3,2,1,4,1,3,1,1,2,4,12,9,6,7
1543,1,3,2,1,4,1,3,1,1,2,4,0,1,0,1
1544,1,3,3,1,2,0,3,1,1,0,4,12,2,0,1
1545,1,3,2,1,4,1,3,1,1,2,4,2,9,6,1
1548,2,3,2,1,4,0,3,1,1,2,4,10,2,0,7
1554,0,3,3,1,4,0,3,2,2,2,0,0,3,0,7
1556,0,3,2,1,4,6,5,2,2,3,4,8,2,0,2
1559,1,3,2,1,4,1,3,1,1,2,4,0,4,4,0
1564,1,3,2,1,4,1,4,1,1,2,4,0,0,0,1
1565,1,3,2,0,4,0,3,1,1,2,4,6,6,1,1
1566,1,3,2,1,4,0,2,0,2,2,4,0,0,0,1
1568,0,4,3,1,0,0,0,0,1,2,4,9,2,1,7
1571,0,6,2,2,4,1,2,0,0,0,4,8,9,6,7
1572,1,3,2,1,4,1,3,1,1,2,4,8,0,0,0
1577,0,3,2,1,4,0,1,0,1,2,0,7,2,0,7
1579,0,3,2,1,4,1,2,1,1,2,4,0,2,0,0
1582,1,3,2,1,4,1,3,1,1,2,4,0,2,4,0
1585,0,3,2,1,4,0,0,0,1,2,1,0,3,0,1
1587,0,3,2,1,2,0,3,1,1,2,4,8,2,0,7
1590,0,7,2,1,0,4,1,2,2,3,4,0,0,6,6
1591,1,3,2,1,4,1,3,1,1,3,0,1,2,0,7
1592,0,3,2,1,4,1,1,1,1,2,4,0,2,6,1
1594,0,3,2,1,0,1,2,0,0,2,4,0,2,3,8
1600,0,3,2,1,4,0,1,0,0,2,4,0,2,0,1
1601,1,2,2,1,4,6,5,1,1,2,4,2,2,0,7
1602,0,3,2,1,4,0,2,1,1,0,4,0,3,0,7
